freq nodes cores pkg-clamp-0 pkg-clamp-1 dram-clamp-0 dram-clamp-1 avg-time avg-pkg-0 avg-pp0-0 avg-dram-0 avg-pkg-1 avg-pp0-1 avg-dram-1 tot-pkg-0 tot-pp0-0 tot-dram-0 tot-pkg-1 tot-pp0-1 tot-dram-1
 2600.000 32 128 95.000000 95.000000 0.000000 0.000000 23.628694609375 47.870798953125 33.708388625 9.087453859375 47.529901625 33.275792125 9.509064484375 3063.731133 2157.336872 581.597047 3041.913704 2129.650696 608.580127 
 2600.000 16 64 80.000000 80.000000 0.000000 0.000000 47.942869125 36.9975381875 23.0519751875 8.357695375 36.464170625 22.514782125 8.7750150625 591.960611 368.831603 133.723126 583.42673 360.236514 140.400241 
 2600.000 32 256 80.000000 80.000000 0.000000 0.000000 23.837205796875 47.8307435625 33.674735765625 9.08432759375 47.501085078125 33.25562103125 9.452550515625 3061.167588 2155.183089 581.396966 3040.069445 2128.359746 604.963233 
 2600.000 32 512 65.000000 65.000000 0.000000 0.000000 30.950097390625 64.490397390625 49.64107059375 11.626077359375 64.48470528125 49.59143865625 11.926855828125 4127.385433 3177.028518 744.068951 4127.021138 3173.852074 763.318773 
 2600.000 32 128 65.000000 65.000000 0.000000 0.000000 63.974724375 64.6222490625 48.9710088125 14.8045185625 64.612268125 49.02493975 14.959351375 1033.955985 783.536141 236.872297 1033.79629 784.399036 239.349622 
 2600.000 16 128 51.000000 51.000000 0.000000 0.000000 23.466011765625 50.5582068203125 36.1369945546875 9.606625234375 50.5570411015625 36.07759415625 10.0288295703125 6471.450473 4625.535303 1229.64803 6471.301261 4617.932052 1283.690185 
 2600.000 32 256 95.000000 95.000000 0.000000 0.000000 147.09137225 37.2531095 23.20168325 9.058183 36.401641 22.41048475 9.001509 149.012438 92.806733 36.232732 145.606564 89.641939 36.006036 
 2600.000 16 256 95.000000 95.000000 0.000000 0.000000 84.426457625 49.609542 34.885684875 11.807498875 48.982049125 34.261953375 11.733681875 396.876336 279.085479 94.459991 391.856393 274.095627 93.869455 
 2600.000 32 512 51.000000 51.000000 0.000000 0.000000 25.48192546875 36.50369 22.62395646875 7.991640125 36.12713684375 22.21186884375 8.3548678125 1168.11808 723.966607 255.732484 1156.068379 710.779803 267.35577 
 2600.000 32 128 51.000000 51.000000 0.000000 0.000000 25.23890475 36.564532875 22.67888421875 8.033348875 36.15070228125 22.22396421875 8.3856603125 1170.065052 725.724295 257.067164 1156.822473 711.166855 268.34113 
 2600.000 16 64 51.000000 51.000000 0.000000 0.000000 30.2620511875 48.648995 34.150307375 10.7913928125 48.291455125 33.73449509375 10.994567875 1556.76784 1092.809836 345.32457 1545.326564 1079.503843 351.826172 
 2600.000 32 256 95.000000 95.000000 0.000000 0.000000 19.2065431015625 71.976120078125 57.2580118125 10.4540141640625 71.469753015625 56.6918732890625 10.81893478125 9212.94337 7329.025512 1338.113813 9148.128386 7256.559781 1384.823652 
 2600.000 32 512 65.000000 65.000000 0.000000 0.000000 20.37760615625 64.3441014296875 49.7314745546875 10.16579528125 64.337614359375 49.6573806171875 10.578005078125 8236.044983 6365.628743 1301.221796 8235.214638 6356.144719 1353.98465 
 2600.000 16 128 95.000000 95.000000 0.000000 0.000000 59.53993425 74.70145525 58.8507034375 15.5080593125 73.7192108125 57.943642875 15.6444195625 1195.223284 941.611255 248.128949 1179.507373 927.098286 250.310713 
 2600.000 32 128 65.000000 65.000000 0.000000 0.000000 58.4398805 36.915457 22.883707625 8.987389625 36.528361 22.54123225 9.17667725 295.323656 183.069661 71.899117 292.226888 180.329858 73.413418 
 2600.000 16 256 65.000000 65.000000 0.000000 0.000000 48.7331785 64.6001265625 48.983598125 15.2008871875 64.5910379375 48.9976235 15.22396675 1033.602025 783.73757 243.214195 1033.456607 783.961976 243.583468 
 2600.000 32 256 51.000000 51.000000 0.000000 0.000000 111.69940025 37.29566125 23.27140425 7.797002 36.6244625 22.661511 8.196453 149.182645 93.085617 31.188008 146.49785 90.646044 32.785812 
 2600.000 16 64 51.000000 51.000000 0.000000 0.000000 54.7114019375 50.779037 35.4340045 14.3084358125 50.7746708125 35.4505779375 14.317334125 812.464592 566.944072 228.934973 812.394733 567.209247 229.077346 
 2600.000 32 512 65.000000 65.000000 0.000000 0.000000 40.0550725 48.9393238125 34.371076625 11.199324 48.7179825 34.1298803125 11.4482629375 783.029181 549.937226 179.189184 779.48772 546.078085 183.172207 
 2600.000 32 128 95.000000 95.000000 0.000000 0.000000 48.0859635 37.0087680625 23.065005125 8.3648738125 36.463615875 22.5184558125 8.7408045 592.140289 369.040082 133.837981 583.417854 360.295293 139.852872 
 2600.000 16 128 51.000000 51.000000 0.000000 0.000000 47.997633125 36.9232096875 22.98896375 8.3147945 36.4046408125 22.4650031875 8.704423375 590.771355 367.82342 133.036712 582.474253 359.440051 139.270774 
 2600.000 32 256 65.000000 65.000000 0.000000 0.000000 25.25075234375 36.59000375 22.7007974375 8.1062176875 36.17428809375 22.24645275 8.409846875 1170.88012 726.425518 259.398966 1157.577219 711.886488 269.1151 
 2600.000 32 512 65.000000 65.000000 0.000000 0.000000 20.7641486875 64.3529306640625 49.7661976328125 10.0645816640625 64.3464665 49.6941811015625 10.437469953125 8237.175125 6370.073297 1288.266453 8236.347712 6360.855181 1335.996154 
 2600.000 16 256 80.000000 80.000000 0.000000 0.000000 36.8100059375 73.63995934375 58.12841965625 14.43404596875 73.04912746875 57.5396295 14.579743375 2356.478699 1860.109429 461.889471 2337.572079 1841.268144 466.551788 
 2600.000 32 128 65.000000 65.000000 0.000000 0.000000 147.203212 37.2266105 23.173105 9.09209025 36.378822 22.38931525 8.9878105 148.906442 92.69242 36.368361 145.515288 89.557261 35.951242 
 2600.000 16 64 95.000000 95.000000 0.000000 0.000000 23.850221515625 47.8352825625 33.6818721875 9.055503109375 47.49652346875 33.252347296875 9.443803 3061.458084 2155.63982 579.552199 3039.777502 2128.150227 604.403392 
 2600.000 32 256 95.000000 95.000000 0.000000 0.000000 36.8141894375 73.64142125 58.13214684375 14.41356675 73.07679396875 57.56533365625 14.5733935625 2356.52548 1860.228699 461.234136 2338.457407 1842.090677 466.348594 
 2600.000 32 512 65.000000 65.000000 0.000000 0.000000 40.0572773125 48.920792125 34.3504125625 11.187016875 48.727076625 34.1418266875 11.445214875 782.732674 549.606601 178.99227 779.633226 546.269227 183.123438 
 2600.000 32 128 80.000000 80.000000 0.000000 0.000000 52.600888875 49.2175409375 34.6427745625 11.2527013125 48.8960896875 34.29402375 11.5678775 787.480655 554.284393 180.043221 782.337435 548.70438 185.08604 
 2600.000 16 128 51.000000 51.000000 0.000000 0.000000 24.253688609375 47.645529765625 33.514950421875 9.004138796875 47.38384378125 33.161229875 9.34865590625 3049.313905 2144.956827 576.264883 3032.566002 2122.318712 598.313978 
 2600.000 32 256 51.000000 51.000000 0.000000 0.000000 85.331672125 49.273645875 34.54847525 11.574233625 48.890079125 34.191741 11.557365125 394.189167 276.387802 92.593869 391.120633 273.533928 92.458921 
 2600.000 16 256 51.000000 51.000000 0.000000 0.000000 77.77771975 36.86160725 22.853980875 8.50780825 36.66870675 22.704506375 8.8363745 294.892858 182.831847 68.062466 293.349654 181.636051 70.690996 
 2600.000 32 512 51.000000 51.000000 0.000000 0.000000 77.704822375 36.912559875 22.90106525 8.478206 36.662842875 22.69496725 8.773842875 295.300479 183.208522 67.825648 293.302743 181.559738 70.190743 
 2600.000 16 64 65.000000 65.000000 0.000000 0.000000 23.88824978125 47.789903953125 33.6365839375 9.068941421875 47.44035471875 33.196918515625 9.463611296875 3058.553853 2152.741372 580.412251 3036.182702 2124.602785 605.671123 
 2600.000 32 128 80.000000 80.000000 0.000000 0.000000 52.7959154375 49.2012670625 34.6337149375 11.248238625 48.9053719375 34.305782625 11.5579861875 787.220273 554.139439 179.971818 782.485951 548.892522 184.927779 
 2600.000 32 256 65.000000 65.000000 0.000000 0.000000 29.9302395625 64.5054085 49.13995246875 13.8414805 64.49856696875 49.14494484375 13.9936245625 2064.173072 1572.478479 442.927376 2063.954143 1572.638235 447.795986 
 2600.000 16 128 65.000000 65.000000 0.000000 0.000000 63.9301891875 64.6225455 48.96853225 14.8162968125 64.612227375 49.024209375 14.946965875 1033.960728 783.496516 237.060749 1033.795638 784.38735 239.151454 
 2600.000 32 512 65.000000 65.000000 0.000000 0.000000 147.22564425 37.29114475 23.2434135 9.0736855 36.3587875 22.372239 8.95425775 149.164579 92.973654 36.294742 145.43515 89.488956 35.817031 
 2600.000 32 128 95.000000 95.000000 0.000000 0.000000 84.431493625 49.58526825 34.863908625 11.742631625 48.98431325 34.262406 11.75754125 396.682146 278.911269 93.941053 391.874506 274.099248 94.06033 
 2600.000 16 256 95.000000 95.000000 0.000000 0.000000 77.645040625 36.96726525 22.940709 8.503900875 36.655364125 22.686577875 8.7862735 295.738122 183.525672 68.031207 293.242913 181.492623 70.290188 
 2600.000 32 256 65.000000 65.000000 0.000000 0.000000 77.29456825 36.974621375 22.9532915 8.486314875 36.677082 22.709604875 8.77177 295.796971 183.626332 67.890519 293.416656 181.676839 70.17416 
 2600.000 16 64 95.000000 95.000000 0.000000 0.000000 25.27817353125 36.612135625 22.71885284375 8.1327240625 36.169258375 22.23736171875 8.41924346875 1171.58834 727.003291 260.24717 1157.416268 711.595575 269.415791 
 2600.000 32 512 65.000000 65.000000 0.000000 0.000000 77.548375625 36.97889425 22.962337 8.473431375 36.660702 22.693224125 8.744237 295.831154 183.698696 67.787451 293.285616 181.545793 69.953896 
 2600.000 32 128 51.000000 51.000000 0.000000 0.000000 52.740578375 49.1825085 34.614644 11.22876975 48.866050375 34.27039575 11.517032375 786.920136 553.834304 179.660316 781.856806 548.326332 184.272518 
 2600.000 16 128 51.000000 51.000000 0.000000 0.000000 43.160315875 50.74702575 35.59969328125 13.43174128125 50.74553834375 35.58951696875 13.53699390625 1623.904824 1139.190185 429.815721 1623.857227 1138.864543 433.183805 
 2600.000 32 256 95.000000 95.000000 0.000000 0.000000 23.912247015625 47.83741396875 33.685065671875 9.051037859375 47.5022130625 33.259668515625 9.450318109375 3061.594494 2155.844203 579.266423 3040.141636 2128.618785 604.820359 
 2600.000 32 512 65.000000 65.000000 0.000000 0.000000 111.76440275 37.273412 23.249453 7.940284 36.605907 22.6468465 8.18018275 149.093648 92.997812 31.761136 146.423628 90.587386 32.720731 
 2600.000 16 256 80.000000 80.000000 0.000000 0.000000 83.915198625 49.319582 34.569458875 11.700760125 48.835149125 34.111486 11.684321875 394.556656 276.555671 93.606081 390.681193 272.891888 93.474575 
 2600.000 32 128 95.000000 95.000000 0.000000 0.000000 52.412932375 49.2545589375 34.6708024375 11.2847035 48.9436074375 34.3341514375 11.6149753125 788.072943 554.732839 180.555256 783.097719 549.346423 185.839605 
 2600.000 16 64 95.000000 95.000000 0.000000 0.000000 148.1678895 37.2449765 23.22069575 7.82565925 36.68291225 22.72696325 8.204675 148.979906 92.882783 31.302637 146.731649 90.907853 32.8187 
 2600.000 32 256 80.000000 80.000000 0.000000 0.000000 147.7285525 37.308119 23.259585 9.03849425 36.39592275 22.407955 8.98831425 149.232476 93.03834 36.153977 145.583691 89.63182 35.953257 
 2600.000 32 512 51.000000 51.000000 0.000000 0.000000 33.0061403125 50.7043061875 35.55650371875 13.236762 50.702982125 35.56023928125 13.41446796875 1622.537798 1137.808119 423.576384 1622.495428 1137.927657 429.262975 
 2600.000 16 128 95.000000 95.000000 0.000000 0.000000 58.46863175 37.010841125 22.979899625 8.93776125 36.552111125 22.569101125 9.05466525 296.086729 183.839197 71.50209 292.416889 180.552809 72.437322 
 2600.000 16 256 95.000000 95.000000 0.000000 0.000000 148.12131475 37.31498425 23.2898105 7.73752375 36.62855625 22.6749095 8.225465 149.259937 93.159242 30.950095 146.514225 90.699638 32.90186 
 2600.000 16 64 95.000000 95.000000 0.000000 0.000000 77.54808875 37.0085835 22.97983325 8.45111925 36.697403625 22.725776 8.755639125 296.068668 183.838666 67.608954 293.579229 181.806208 70.045113 
 2600.000 16 128 80.000000 80.000000 0.000000 0.000000 28.05604096875 73.11206140625 57.58941578125 14.28867690625 72.61900503125 57.11916703125 14.4695596875 2339.585965 1842.861305 457.237661 2323.808161 1827.813345 463.02591 
 2600.000 16 256 80.000000 80.000000 0.000000 0.000000 77.30514575 37.003216625 22.983113875 8.42295525 36.6655465 22.687147125 8.783852 296.025733 183.864911 67.383642 293.324372 181.497177 70.270816 
 2600.000 16 64 51.000000 51.000000 0.000000 0.000000 111.71318925 37.133969 23.1215245 7.69452875 36.5998515 22.646593 8.19947775 148.535876 92.486098 30.778115 146.399406 90.586372 32.797911 
 2600.000 16 128 95.000000 95.000000 0.000000 0.000000 77.369596 37.025139 22.998232 8.453591125 36.67253 22.696269 8.79436325 296.201112 183.985856 67.628729 293.38024 181.570152 70.354906 
 2600.000 16 256 65.000000 65.000000 0.000000 0.000000 52.6135114375 49.2090288125 34.63559125 11.227062 48.9015936875 34.298863125 11.5699835625 787.344461 554.16946 179.632992 782.425499 548.78181 185.119737 
 2600.000 16 64 80.000000 80.000000 0.000000 0.000000 111.7934375 37.237384 23.2096325 7.72055225 36.622239 22.6635085 8.1920995 148.949536 92.83853 30.882209 146.488956 90.654034 32.768398 
 2600.000 16 64 80.000000 80.000000 0.000000 0.000000 29.34052671875 72.251690296875 57.2974421875 11.955800109375 71.5652928125 56.5705529375 12.291193390625 4624.108179 3667.0363 765.171207 4580.17874 3620.515388 786.636377 
 2600.000 16 128 80.000000 80.000000 0.000000 0.000000 146.950728 37.280175 23.22772 9.052721 36.415916 22.42032425 9.21833525 149.1207 92.91088 36.210884 145.663664 89.681297 36.873341 
 2600.000 16 256 95.000000 95.000000 0.000000 0.000000 59.5415189375 75.298819125 59.472837 15.88586925 74.227491125 58.434489 15.8963731875 1204.781106 951.565392 254.173908 1187.639858 934.951824 254.341971 
 2600.000 16 128 65.000000 65.000000 0.000000 0.000000 64.4547575 49.466287625 34.757429375 11.72839625 48.914060625 34.2031965 11.729662625 395.730301 278.059435 93.82717 391.312485 273.625572 93.837301 
 2600.000 16 64 95.000000 95.000000 0.000000 0.000000 48.1292204375 36.9709763125 23.02228975 8.447947875 36.46979475 22.526304 8.734719 591.535621 368.356636 135.167166 583.516716 360.420864 139.755504 
 2600.000 16 256 65.000000 65.000000 0.000000 0.000000 58.45487475 36.900906 22.86457725 9.058721375 36.526200875 22.541337125 9.081522375 295.207248 182.916618 72.469771 292.209607 180.330697 72.652179 
 2600.000 16 64 95.000000 95.000000 0.000000 0.000000 30.188151125 48.7599041875 34.2585875625 10.7713951875 48.39230365625 33.8318789375 10.98099553125 1560.316934 1096.274802 344.684646 1548.553717 1082.620126 351.391857 
 2600.000 16 128 95.000000 95.000000 0.000000 0.000000 58.299167625 36.992891125 22.95589725 9.000153125 36.576822875 22.59075475 9.142684375 295.943129 183.647178 72.001225 292.614583 180.726038 73.141475 
 2600.000 16 256 65.000000 65.000000 0.000000 0.000000 52.531137375 49.2018801875 34.626207625 11.2567814375 48.9012379375 34.2994330625 11.5082801875 787.230083 554.019322 180.108503 782.419807 548.790929 184.132483 
 2600.000 16 128 95.000000 95.000000 0.000000 0.000000 30.2148060625 48.772231375 34.27043046875 10.762320125 48.399615125 33.84005184375 10.95372959375 1560.711404 1096.653775 344.394244 1548.787684 1082.881659 350.519347 
 2600.000 16 64 80.000000 80.000000 0.000000 0.000000 48.131640625 36.9647140625 23.0260433125 8.3579830625 36.4264815 22.4848598125 8.772970875 591.435425 368.416693 133.727729 582.823704 359.757757 140.367534 
 2600.000 16 256 95.000000 95.000000 0.000000 0.000000 36.61814296875 73.70768128125 58.1811201875 14.471292125 73.1251500625 57.60248690625 14.60345871875 2358.645801 1861.795846 463.081348 2340.004802 1843.279581 467.310679 
 2600.000 16 64 65.000000 65.000000 0.000000 0.000000 52.6728065625 49.218189375 34.647284625 11.2364034375 48.9198469375 34.3198581875 11.52410525 787.49103 554.356554 179.782455 782.717551 549.117731 184.385684 
 2600.000 16 128 51.000000 51.000000 0.000000 0.000000 147.272247 37.09749725 23.069378 9.012207 36.33415625 22.35038575 8.91885525 148.389989 92.277512 36.048828 145.336625 89.401543 35.675421 
 2600.000 16 256 95.000000 95.000000 0.000000 0.000000 83.953176625 49.30435625 34.5587365 11.644252125 48.8282635 34.103136125 11.67060425 394.43485 276.469892 93.154017 390.626108 272.825089 93.364834 
 2600.000 16 128 65.000000 65.000000 0.000000 0.000000 25.18325421875 36.61894171875 22.7301969375 8.04761809375 36.1545273125 22.222619625 8.458722375 1171.806135 727.366302 257.523779 1156.944874 711.123828 270.679116 
 2600.000 16 64 51.000000 51.000000 0.000000 0.000000 77.690652125 36.91011375 22.898408625 8.443675375 36.6117235 22.644719875 8.754715625 295.28091 183.187269 67.549403 292.893788 181.157759 70.037725 
 2600.000 16 256 80.000000 80.000000 0.000000 0.000000 111.398913 37.35361025 23.31988125 7.99648575 36.6586645 22.700696 8.2131015 149.414441 93.279525 31.985943 146.634658 90.802784 32.852406 
 2600.000 16 64 80.000000 80.000000 0.000000 0.000000 45.47578825 75.089873125 59.2874583125 15.829072 74.061884375 58.2851788125 15.840215625 1201.43797 948.599333 253.265152 1184.99015 932.562861 253.44345 
 2600.000 16 128 95.000000 95.000000 0.000000 0.000000 47.839833125 37.030184 23.0828575 8.3978881875 36.4888525625 22.5367548125 8.7302445625 592.482944 369.32572 134.366211 583.821641 360.588077 139.683913 
 2600.000 16 256 80.000000 80.000000 0.000000 0.000000 48.2483241875 36.987143875 23.0423471875 8.3781875 36.4367038125 22.49454 8.6899049375 591.794302 368.677555 134.051 582.987261 359.91264 139.038479 
 2600.000 16 128 51.000000 51.000000 0.000000 0.000000 43.08337890625 50.73672121875 35.5873760625 13.4347595625 50.7356276875 35.57604 13.54917678125 1623.575079 1138.796034 429.912306 1623.540086 1138.43328 433.573657 
 2600.000 16 256 51.000000 51.000000 0.000000 0.000000 47.753329125 36.882774375 22.9480120625 8.369125 36.414366875 22.4703804375 8.7774306875 590.12439 367.168193 133.906 582.62987 359.526087 140.438891 
 2600.000 16 64 51.000000 51.000000 0.000000 0.000000 23.826139046875 47.7048536875 33.551208546875 9.085955546875 47.4037586875 33.158995453125 9.46406328125 3053.110636 2147.277347 581.501155 3033.840556 2122.175709 605.70005 
 2600.000 16 128 80.000000 80.000000 0.000000 0.000000 111.56718475 37.285407 23.257615 7.76550875 36.660247 22.69791225 8.21683975 149.141628 93.03046 31.062035 146.640988 90.791649 32.867359 
 2600.000 16 256 80.000000 80.000000 0.000000 0.000000 25.17870575 36.6176690625 22.7262615625 8.036252625 36.16053990625 22.22798925 8.4558673125 1171.76541 727.24037 257.160084 1157.137277 711.295656 270.587754 
 2600.000 16 64 80.000000 80.000000 0.000000 0.000000 52.6407046875 49.209767125 34.63628025 11.266853125 48.91074375 34.3077086875 11.567866625 787.356274 554.180484 180.26965 782.5719 548.923339 185.085866 
 2600.000 16 128 80.000000 80.000000 0.000000 0.000000 77.4991845 36.93216475 22.914591875 8.506584125 36.617766125 22.64910775 8.789814125 295.457318 183.316735 68.052673 292.942129 181.192862 70.318513 
 2600.000 16 256 80.000000 80.000000 0.000000 0.000000 23.723032125 47.83497553125 33.675960828125 9.069790875 47.503420140625 33.252131921875 9.487797453125 3061.438434 2155.261493 580.466616 3040.218889 2128.136443 607.219037 
 2600.000 16 64 80.000000 80.000000 0.000000 0.000000 83.98356975 49.276932875 34.531155625 11.669729375 48.846040375 34.11808475 11.704837125 394.215463 276.249245 93.357835 390.768323 272.944678 93.638697 
 2600.000 16 128 65.000000 65.000000 0.000000 0.000000 64.561362375 49.519151875 34.810432125 11.746247 48.890501125 34.187676875 11.720082125 396.153215 278.483457 93.969976 391.124009 273.501415 93.760657 
 2600.000 16 256 95.000000 95.000000 0.000000 0.000000 29.377347546875 72.306731796875 57.35502853125 11.935272578125 71.615875375 56.62295303125 12.2698981875 4627.630835 3670.721826 763.857445 4583.416024 3623.868994 785.273484 
 2600.000 16 64 51.000000 51.000000 0.000000 0.000000 64.71542425 49.542627125 34.8369595 11.644533125 48.86597875 34.162798375 11.665481 396.341017 278.695676 93.156265 390.92783 273.302387 93.323848 
 2600.000 16 128 95.000000 95.000000 0.000000 0.000000 30.25638003125 48.75422571875 34.255813625 10.7437899375 48.3771636875 33.8216513125 10.95772034375 1560.135223 1096.186036 343.801278 1548.069238 1082.292842 350.647051 
 2600.000 16 256 51.000000 51.000000 0.000000 0.000000 54.656534125 50.7740493125 35.425597 14.3207035625 50.7723195625 35.4447808125 14.3378768125 812.384789 566.809552 229.131257 812.357113 567.116493 229.406029 
 2600.000 16 64 65.000000 65.000000 0.000000 0.000000 48.664636125 64.5996488125 48.981340125 15.209176375 64.5901078125 48.9919876875 15.250399125 1033.594381 783.701442 243.346822 1033.441725 783.871803 244.006386 
 2600.000 16 128 95.000000 95.000000 0.000000 0.000000 83.9695105 49.285039375 34.532836375 11.730362625 48.844360125 34.122529875 11.695363625 394.280315 276.262691 93.842901 390.754881 272.980239 93.562909 
 2600.000 16 256 51.000000 51.000000 0.000000 0.000000 32.9436658125 50.7785573125 35.626989875 13.25284584375 50.77761375 35.6347465 13.41848475 1624.913834 1140.063676 424.091067 1624.88364 1140.311888 429.391512 
 2600.000 16 64 51.000000 51.000000 0.000000 0.000000 58.379125 36.869501625 22.834864375 9.182097875 36.448819875 22.465927 9.166835375 294.956013 182.678915 73.456783 291.590559 179.727416 73.334683 
 2600.000 16 128 80.000000 80.000000 0.000000 0.000000 45.939009875 75.0610384375 59.2795325625 15.7287214375 74.01900425 58.2641310625 15.7309298125 1200.976615 948.472521 251.659543 1184.304068 932.226097 251.694877 
 2600.000 16 256 95.000000 95.000000 0.000000 0.000000 40.0523276875 48.97353075 34.401098625 11.2185635 48.7821574375 34.1989645 11.4303243125 783.576492 550.417578 179.497016 780.514519 547.183432 182.885189 
 2600.000 16 64 51.000000 51.000000 0.000000 0.000000 84.68716225 49.25799025 34.520312375 11.63912725 48.825138 34.108547875 11.64690025 394.063922 276.162499 93.113018 390.601104 272.868383 93.175202 
